,architecture,model_type,embeddings,hidden,num_layers,dropouts,bidirectional,learning_rate,epochs,dev_acc,dev_prec,dev_recall,metric
735,245,LSTM,256,0.6666666666666666,1,0.75,False,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
736,245,LSTM,256,0.6666666666666666,1,0.75,False,0.0001,10,0.15254237288135594,0.125,0.875,precision
737,245,LSTM,256,0.6666666666666666,1,0.75,False,0.0001,10,0.15254237288135594,0.125,0.875,recall
738,246,LSTM,256,0.6666666666666666,1,0.75,True,0.01,10,0.864406779661017,0.5,0.125,accuracy
739,246,LSTM,256,0.6666666666666666,1,0.75,True,0.01,10,0.864406779661017,0.5,0.125,precision
740,246,LSTM,256,0.6666666666666666,1,0.75,True,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
741,247,LSTM,256,0.6666666666666666,1,0.75,True,0.0001,10,0.7966101694915254,0.0,0.0,accuracy
742,247,LSTM,256,0.6666666666666666,1,0.75,True,0.0001,10,0.7627118644067796,0.0,0.0,precision
743,247,LSTM,256,0.6666666666666666,1,0.75,True,0.0001,10,0.7627118644067796,0.0,0.0,recall
744,248,LSTM,256,0.6666666666666666,2,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
745,248,LSTM,256,0.6666666666666666,2,0.5,False,0.01,10,0.7288135593220338,0.21428571428571427,0.375,precision
746,248,LSTM,256,0.6666666666666666,2,0.5,False,0.01,10,0.4576271186440678,0.2,1.0,recall
747,249,LSTM,256,0.6666666666666666,2,0.5,False,0.0001,10,0.8305084745762712,0.0,0.0,accuracy
748,249,LSTM,256,0.6666666666666666,2,0.5,False,0.0001,10,0.7627118644067796,0.25,0.375,precision
749,249,LSTM,256,0.6666666666666666,2,0.5,False,0.0001,10,0.6610169491525424,0.2,0.5,recall
